================================================================================
KEYWORD MAPPING REPORT
*SENSOR_VEL_SUOBJ                        | sensor_vel.cfg
*SENSOR_WORK                             | sensor.cfg
*SENSOR_WORK_SUOBJ                       | sensor_work.cfg
*SENSOR_XSECTION_SUOBJ                   | sensor_xsection.cfg
*USER1                                   | sensor_user.cfg
*USER2                                   | sensor_user.cfg
*USER3                                   | sensor_user.cfg

[SETS] (305 keywords)
--------------------------------------------------------------------------------
**/
                           LINE_SEG  | line.cfg
**/   
                           SURF_GRSH3N | surf.cfg
*/*                                      | node.cfg
*/* LINE_GEN_INCR                        | line.cfg
*/*SURF_GRBRIC                           | surf.cfg
*ALE_MMG                                 | alemmgroup.cfg
*ALL                                     | surf_all.cfg
*Beam                                    | beam.cfg
*Beam_Add                                | beamadd.cfg
*DEFINE_HEX_SPOTWELD_ASSEMBLY            | definehexspotweld.cfg
*DefineHexSpotweld                       | definehexspotweld.cfg
*Discrete                                | discrete.cfg
*Discrete_add                            | discreteadd.cfg
*EXT                                     | surf_ext.cfg
*FREE                                    | surf_free.cfg
*GRBEAM                                  | beam.cfg
*GRBEAM_BEAM                             | beam.cfg
*GRBEAM_BOX                              | beam.cfg
*GRBEAM_BOX2                             | beam.cfg
*GRBEAM_GENE                             | beam.cfg
*GRBEAM_GEN_INCR                         | beam.cfg
*GRBEAM_GRBEAM                           | beam.cfg
*GRBEAM_MAT                              | beam.cfg
*GRBEAM_PART                             | beam.cfg
*GRBEAM_PROP                             | beam.cfg
*GRBEAM_SUBMODEL                         | beam.cfg
*GRBEAM_SUBSET                           | beam.cfg
*GRBRIC                                  | bric.cfg
*GRBRIC_BOX                              | bric.cfg
*GRBRIC_BOX2                             | bric.cfg
*GRBRIC_BRIC                             | bric.cfg
*GRBRIC_GENE                             | bric.cfg
*GRBRIC_GEN_INCR                         | bric.cfg
*GRBRIC_GRBRIC                           | bric.cfg
*GRBRIC_MAT                              | bric.cfg
*GRBRIC_PART                             | bric.cfg
*GRBRIC_PROP                             | bric.cfg
*GRBRIC_SUBMODEL                         | bric.cfg
*GRBRIC_SUBSET                           | bric.cfg
*GRNOD                                   | node.cfg
*GRNOD_BOX                               | node.cfg
*GRNOD_GENE                              | node.cfg
*GRNOD_GEN_INCR                          | node.cfg
*GRNOD_GRBEAM                            | node.cfg
*GRNOD_GRBRIC                            | node.cfg
*GRNOD_GRNOD                             | node.cfg
*GRNOD_GRQUAD                            | node.cfg
*GRNOD_GRSH3N                            | node.cfg
*GRNOD_GRSHEL                            | node.cfg
*GRNOD_GRSPRI                            | node.cfg
*GRNOD_GRTRUS                            | node.cfg
*GRNOD_LINE                              | node.cfg
*GRNOD_MAT                               | node.cfg
*GRNOD_NODE                              | node.cfg
*GRNOD_NODENS                            | node.cfg
*GRNOD_PART                              | node.cfg
*GRNOD_PROP                              | node.cfg
*GRNOD_SUBMODEL                          | node.cfg
*GRNOD_SUBSET                            | node.cfg
*GRNOD_SURF                              | node.cfg
*GRPART                                  | part.cfg
*GRPART_GENE                             | part.cfg
*GRPART_GEN_INCR                         | part.cfg
*GRPART_GRPART                           | part.cfg
*GRPART_MAT                              | part.cfg
*GRPART_PART                             | part.cfg
*GRPART_PROP                             | part.cfg
*GRPART_SUBMODEL                         | part.cfg
*GRPART_SUBSET                           | part.cfg
*GRQUAD                                  | quad.cfg
*GRQUAD_BOX                              | quad.cfg
*GRQUAD_BOX2                             | quad.cfg
*GRQUAD_GENE                             | quad.cfg
*GRQUAD_GEN_INCR                         | quad.cfg
*GRQUAD_GRQUAD                           | quad.cfg
*GRQUAD_MAT                              | quad.cfg
*GRQUAD_PART                             | quad.cfg
*GRQUAD_PROP                             | quad.cfg
*GRQUAD_QUAD                             | quad.cfg
*GRQUAD_SUBMODEL                         | quad.cfg
*GRQUAD_SUBSET                           | quad.cfg
*GRSH3N                                  | sh3n.cfg
*GRSH3N_BOX                              | sh3n.cfg
*GRSH3N_BOX2                             | sh3n.cfg
*GRSH3N_GENE                             | sh3n.cfg
*GRSH3N_GEN_INCR                         | sh3n.cfg
*GRSH3N_GRSH3N                           | sh3n.cfg
*GRSH3N_MAT                              | sh3n.cfg
*GRSH3N_PART                             | sh3n.cfg
*GRSH3N_PROP                             | sh3n.cfg
*GRSH3N_SH3N                             | sh3n.cfg
*GRSH3N_SUBMODEL                         | sh3n.cfg
*GRSH3N_SUBSET                           | sh3n.cfg
*GRSHEL                                  | shell.cfg
*GRSHEL_BOX                              | shell.cfg
*GRSHEL_BOX2                             | shell.cfg
*GRSHEL_GENE                             | shell.cfg
*GRSHEL_GEN_INCR                         | shell.cfg
*GRSHEL_GRSHEL                           | shell.cfg
*GRSHEL_MAT                              | shell.cfg
*GRSHEL_PART                             | shell.cfg
*GRSHEL_PROP                             | shell.cfg
*GRSHEL_SHEL                             | shell.cfg
*GRSHEL_SUBMODEL                         | shell.cfg
*GRSHEL_SUBSET                           | shell.cfg
*GRSPRI                                  | spring.cfg
*GRSPRI_BOX                              | spring.cfg
*GRSPRI_BOX2                             | spring.cfg
*GRSPRI_GENE                             | spring.cfg
*GRSPRI_GEN_INCR                         | spring.cfg
*GRSPRI_GRSPRI                           | spring.cfg
*GRSPRI_MAT                              | spring.cfg
*GRSPRI_PART                             | spring.cfg
*GRSPRI_PROP                             | spring.cfg
*GRSPRI_SPRI                             | spring.cfg
*GRSPRI_SUBMODEL                         | spring.cfg
*GRSPRI_SUBSET                           | spring.cfg
*GRTRIA                                  | tria.cfg
*GRTRIA_BOX                              | tria.cfg
*GRTRIA_BOX2                             | tria.cfg
*GRTRIA_GENE                             | tria.cfg
*GRTRIA_GEN_INCR                         | tria.cfg
*GRTRIA_GRTRIA                           | tria.cfg
*GRTRIA_MAT                              | tria.cfg
*GRTRIA_PART                             | tria.cfg
*GRTRIA_PROP                             | tria.cfg
*GRTRIA_SUBMODEL                         | tria.cfg
*GRTRIA_SUBSET                           | tria.cfg
*GRTRIA_TRIA                             | tria.cfg
*GRTRUS                                  | truss.cfg
*GRTRUSS                                 | truss.cfg
*GRTRUS_BOX                              | truss.cfg
*GRTRUS_BOX2                             | truss.cfg
*GRTRUS_GENE                             | truss.cfg
*GRTRUS_GEN_INCR                         | truss.cfg
*GRTRUS_GRTRUS                           | truss.cfg
*GRTRUS_MAT                              | truss.cfg
*GRTRUS_PART                             | truss.cfg
*GRTRUS_PROP                             | truss.cfg
*GRTRUS_SUBMODEL                         | truss.cfg
*GRTRUS_SUBSET                           | truss.cfg
*GRTRUS_TRUS                             | truss.cfg
*LINE                                    | line.cfg
*LINE_BOX                                | line.cfg
*LINE_BOX2                               | line.cfg
*LINE_EDGE                               | line.cfg
*LINE_GENE                               | line.cfg
*LINE_GRBEAM                             | line.cfg
*LINE_GRSPRI                             | line.cfg
*LINE_GRTRUS                             | line.cfg
*LINE_LINE                               | line.cfg
*LINE_MAT                                | line.cfg
*LINE_PART                               | line.cfg
*LINE_PROP                               | line.cfg
*LINE_SUBMODEL                           | line.cfg
*LINE_SUBSET                             | line.cfg
*LINE_SURF                               | line.cfg
*Node                                    | node.cfg
*Node_Add                                | nodeadd.cfg
*Node_Add_Advanced                       | nodeaddadvanced.cfg
*Part                                    | part.cfg
*Part_Add                                | partadd.cfg
*SET_BEAM                                | beam.cfg
*SET_BEAM_ADD                            | beamadd.cfg
*SET_BEAM_COLLECT                        | beam.cfg
*SET_BEAM_GENERAL                        | beam_general.cfg
*SET_BEAM_GENERAL_COLLECT                | beam_general.cfg
*SET_BEAM_GENERAL_SUPPORT                | beam_general_subgrp.cfg
*SET_BEAM_GENERATE                       | beam_list_generate.cfg
*SET_BEAM_GENERATE_COLLECT               | beam_list_generate.cfg
*SET_BEAM_GENERATE_INCREMENT             | beam_list_generate.cfg
*SET_BEAM_GENERATE_INCREMENT_COLLECT     | beam_list_generate.cfg
*SET_BEAM_INTERSECT                      | beam_intersect.cfg
*SET_COLLECT                             | set.cfg
*SET_DISCRETE                            | discrete.cfg
*SET_DISCRETE_ADD                        | discreteadd.cfg
*SET_DISCRETE_COLLECT                    | discrete.cfg
*SET_DISCRETE_GENERAL                    | discrete_general.cfg
*SET_DISCRETE_GENERAL_COLLECT            | discrete_general.cfg
*SET_DISCRETE_GENERAL_SUPPORT            | discrete_general_subgrp.cfg
*SET_DISCRETE_GENERATE                   | discrete_list_generate.cfg
*SET_DISCRETE_GENERATE_COLLECT           | discrete_list_generate.cfg
*SET_DISCRETE_INTERSECT                  | discrete_intersect.cfg
*SET_GENERAL                             | set.cfg
*SET_MMG                                 | setmmggroup.cfg
*SET_NODE                                | node.cfg
*SET_NODE_ADD                            | nodeadd.cfg
*SET_NODE_ADD_ADVANCED                   | nodeaddadvanced.cfg
*SET_NODE_COLLECT                        | node.cfg
*SET_NODE_COLUMN                         | node_column.cfg
*SET_NODE_COLUMN_COLLECT                 | node_column.cfg
*SET_NODE_GENERAL                        | node_general.cfg
*SET_NODE_GENERAL_COLLECT                | node_general.cfg
*SET_NODE_GENERAL_SUPPORT                | node_general_subgrp.cfg
*SET_NODE_INTERSECT                      | node_intersect.cfg
*SET_NODE_LIST                           | node.cfg
*SET_NODE_LIST_COLLECT                   | node.cfg
*SET_NODE_LIST_GENERATE                  | node.cfg
*SET_NODE_LIST_GENERATE_COLLECT          | node_list_generate.cfg
*SET_NODE_LIST_GENERATE_INCREMENT        | node_list_generate.cfg
*SET_NODE_LIST_GENERATE_INCREMENT*/
                          Node | node.cfg
*SET_NODE_LIST_GENERATE_INCREMENT_COLLECT | node_list_generate.cfg
*SET_NODE_LIST_SMOOTH                    | node.cfg
*SET_NODE_LIST_SMOOTH_COLLECT            | node.cfg
*SET_PART                                | part.cfg
*SET_PART_ADD                            | partadd.cfg
*SET_PART_COLLECT                        | part.cfg
*SET_PART_COLUMN                         | part_column.cfg
*SET_PART_COLUMN_COLLECT                 | part_column.cfg
*SET_PART_LIST                           | part.cfg
*SET_PART_LIST_COLLECT                   | part.cfg
*SET_PART_LIST_GENERATE                  | part_list_generate.cfg
*SET_PART_LIST_GENERATE_COLLECT          | part_list_generate.cfg
*SET_PART_LIST_GENERATE_INCREMENT        | part_list_generate.cfg
*SET_PART_LIST_GENERATE_INCREMENT_COLLECT | part_list_generate.cfg
*SET_SEGMENT                             | segment.cfg
*SET_SEGMENT_ADD                         | segment_add.cfg
*SET_SEGMENT_COLLECT                     | segment.cfg
*SET_SEGMENT_GENERAL                     | segment_general.cfg
*SET_SEGMENT_GENERAL_COLLECT             | segment_general.cfg
*SET_SEGMENT_GENERAL_SUPPORT             | segment_general_subgrp.cfg
*SET_SEGMENT_GENERATE                    | segment_list_generate.cfg
*SET_SEGMENT_GENERATE_COLLECT            | segment_list_generate.cfg
*SET_SEGMENT_GENERATE_INCREMENT          | segment_list_generate.cfg
*SET_SEGMENT_GENERATE_INCREMENT_COLLECT  | segment_list_generate.cfg
*SET_SEGMENT_INTERSECT                   | segment_intersect.cfg
*SET_SHELL                               | shell.cfg
*SET_SHELL_ADD                           | shelladd.cfg
*SET_SHELL_COLLECT                       | shell.cfg
*SET_SHELL_COLUMN                        | shell_column.cfg
*SET_SHELL_COLUMN_COLLECT                | shell_column.cfg
*SET_SHELL_GENERAL                       | shell_general.cfg
*SET_SHELL_GENERAL_COLLECT               | shell_general.cfg
*SET_SHELL_GENERAL_SUPPORT               | shell_general_subgrp.cfg
*SET_SHELL_INTERSECT                     | shell_intersect.cfg
*SET_SHELL_LIST                          | shell.cfg
*SET_SHELL_LIST_COLLECT                  | shell.cfg
*SET_SHELL_LIST_GENERATE                 | shell_list_generate.cfg
*SET_SHELL_LIST_GENERATE_COLLECT         | shell_list_generate.cfg
*SET_SHELL_LIST_GENERATE_INCREMENT       | shell_list_generate.cfg
*SET_SHELL_LIST_GENERATE_INCREMENT_COLLECT | shell_list_generate.cfg
*SET_SOLID                               | solid.cfg
*SET_SOLID_ADD                           | solidadd.cfg
*SET_SOLID_COLLECT                       | solid.cfg
